band	focal	pos	frequencies	ld	true_region_size	matched_region_size	matched_start	matched_end	region_gen_size	matched_gen_size	selection_snp_count	selection_snp_count_50kb	selection_snp_count_100kb	selection_snp_count_200kb	num_gene_overlaps	meiotic_genes	meiotic_genes_all	gene_overlap_strong	gwas	eqtl
1q42.12	0	36281336	0.9 0.6 0.88 0.33 0.63	0.0 0.0 0.02 0.09 0.25	183069	183069	36189801	36372870	0.02	0.02	0	0	0	0	3	3	0	0	Schizophrenia(rs12083902:1:NA);Sex hormone-binding globulin levels adjusted for BMI(rs727005:1:-0.01;rs727005:1:-0.01);Sex hormone-binding globulin levels(rs727005:1:-0.01);Type 1 diabetes(rs574384:0.63:NA);Waist circumference adjusted for body mass index(rs72661605:0.75:NA)	AGO1(eqtl:0.5:rs727005);AGO4(eqtl:0.4:rs727005);C1orf216(eqtl:1:rs727005;sqtl:0.2:rs727005);COL8A2(sqtl:0.4:rs727005);MAP7D1(eqtl:0.6:rs727005);THRAP3(sqtl:0.4:rs727005);ZMYM1(eqtl:0.7:rs727005)
1q42.12	0	52864264	0.84 0.26 0.72 0.77 0.82	0.0 0.0 0.01 0.06 0.32	183069	183069	52772729	52955798	0.02	0.01	0	0	0	0	5	4	0	0	0	CC2D1B(eqtl:0.7:rs6700000);GPX7(eqtl:1:rs6700000;pqtl:0.8:rs6700000);NRDC(eqtl:0.7:rs6700000);PRPF38A(eqtl:0.4:rs6700000);RAB3B(eqtl:0.2:rs6700000);TUT4(eqtl:0.7:rs6700000);TXNDC12(eqtl:0.4:rs6700000)
1q42.12	0	78507648	0.83 0.41 0.7 0.76 0.71	0.0 0.01 0.01 0.13 0.29	183069	183069	78416113	78599182	0.02	0.03	0	0	0	0	3	2	0	0	Lung function (FEV1/FVC)(rs10735751:1:-0.02)	DNAJB4(eqtl:0.2:rs10735751);NEXN(eqtl:0.5:rs10735751)
1q42.12	0	96751964	0.84 0.9 0.61 0.39 0.66	0.0 0.0 0.01 0.17 0.3	183069	183069	96660429	96843498	0.02	0.04	0	0	0	0	1	0	0	0	"Light diy (eg: pruning, watering the lawn) | types of physical activity in last 4 weeks(rs113840386:0.77:NA)"	0
1q42.12	0	105854597	0.86 0.51 0.76 0.59 0.75	0.01 0.02 0.03 0.39 0.64	183069	183069	105763062	105946131	0.02	0.04	0	0	0	0	0	0	0	0	0	0
1q42.12	0	152245544	0.86 0.99 0.57 0.42 0.61	0.0 0.0 0.0 0.19 0.52	183069	183069	152154009	152337078	0.02	0.03	18	35	45	102	4	0	0	0	Atopic dermatitis(rs3126085:0.83:NA)	HRNR(eqtl:0.7:rs9700758);TDRKH(eqtl:0.3:rs9700758);THEM4(eqtl:0.5:rs9700758)
1q42.12	0	173658207	0.84 0.21 0.9 0.73 0.75	0.0 0.01 0.01 0.04 0.37	183069	183069	173566672	173749741	0.02	0.01	0	0	0	0	4	4	0	0	Body mass index(rs61828917:0.67:NA);Hemoglobin concentration(rs28825469:1:-0.01);Schizophrenia(rs61826793:0.65:NA)	ANKRD45(sqtl:0.9:rs28825469);DARS2(eqtl:0.8:rs28825469);GPR52(eqtl:0.7:rs28825469);KLHL20(eqtl:0.6:rs28825469);PRDX6(eqtl:0.9:rs28825469;sqtl:0.9:rs28825469);RABGAP1L(eqtl:0.7:rs28825469);RC3H1(eqtl:0.1:rs28825469);SERPINC1(eqtl:0.9:rs28825469);SLC9C2(eqtl:0.9:rs28825469)
1q42.12	0	227931560	0.84 0.45 0.71 0.58 0.77	0.0 0.01 0.02 0.22 0.35	183069	183069	227840025	228023094	0.02	0.04	0	0	0	0	6	3	0	0	0	CDC42BPA(eqtl:0.3:rs2031132);COQ8A(eqtl:0.4:rs2031132);JMJD4(eqtl:0.5:rs2031132);SNAP47(eqtl:0.7:rs2031132;sqtl:0.7:rs2031132);ZNF678(eqtl:0.7:rs2031132)
1q42.13	1	227365304	0.39 0.36 0.31 0.26 0.33	0.0 0.01 0.01 0.16 0.39	289071	289070	227217956	227507026	0.03	0.03	0	0	0	0	1	1	1	1	CD14- CD16- Absolute Count(rs3014270:0.64:-0.26);Low density lipoprotein cholesterol levels(rs7412928:1:0.01);Sex hormone-binding globulin levels adjusted for BMI(rs3768420:0.81:-0.01;rs3768420:0.81:-0.01);Sex hormone-binding globulin levels(rs17600747:0.8:-0.01)	CDC42BPA(eqtl:0.1:rs6685823);COQ8A(eqtl:1:rs11582863;sqtl:1:rs11582863);H3-3A(eqtl:0.3:rs10916080);PSEN2(eqtl:0.7:rs11582863)
1q42.13	0	44194512	0.39 0.04 0.42 0.49 0.28	0.0 0.01 0.01 0.13 0.58	289071	289071	44049976	44339047	0.03	0.05	0	0	0	0	6	1	0	0	Eosinophil percentage of white cells(rs10890258:0.61:-0.01);Left-handedness(rs34550543:0.95:NA);Liver enzyme levels (alkaline phosphatase)(rs11210918:0.97:NA);Mean corpuscular volume(rs11210908:1:0.01;rs11210908:1:0.01);Mean reticulocyte volume(rs12118210:0.73:0.01;rs11210908:1:0.01);Mean spheric corpuscular volume(rs3791048:0.98:0.01;rs11210908:1:0.01);Monocyte count(rs2240517:0.99:-0.01;rs11210908:1:-0.01);Monocyte percentage of white cells(rs812490:0.79:-0.01);Red blood cell (erythrocyte) count(rs11210908:1:-0.01);Red blood cell count(rs11210908:1:-0.02;rs11210908:1:-0.02);Serum alkaline phosphatase levels(rs2240517:0.99:-0.02;rs3791045:0.76:-0.02;rs12750525:0.86:-7.3)	CCDC24(eqtl:0.9:rs11210908);DPH2(eqtl:0.1:rs11210908);HYI(eqtl:0.2:rs11210908);MED8(eqtl:0.3:rs11210908);PTPRF(eqtl:0.1:rs11210908);ST3GAL3(eqtl:0.7:rs11210908)
1q42.13	0	46627546	0.4 0.03 0.3 0.55 0.41	0.0 0.03 0.04 0.09 0.4	289071	289071	46483010	46772081	0.03	0.05	0	0	0	0	11	7	0	0	Haematocrit percentage(rs7552775:1:-0.05);Haemoglobin concentration(rs7552775:1:-0.02);Hematocrit(rs7552775:1:-0.02;rs7552775:1:-0.02);Hemoglobin concentration(rs7552775:1:-0.02);Hemoglobin(rs7552775:1:-0.02);High light scatter reticulocyte count(rs7552775:1:-0.01);Mean corpuscular hemoglobin(rs7552775:1:0.01;rs7552775:1:0.01);Mean corpuscular volume(rs7552775:1:0.01;rs7552775:1:0.01);Neutrophil count(rs7552775:1:-0.02;rs7552775:1:-0.01);Red blood cell (erythrocyte) count(rs7552775:1:-0.01);Red blood cell count(rs7552775:1:-0.02;rs7552775:1:-0.02;rs7552775:1:-0.02);Red cell distribution width(rs7552775:1:-0.01;rs7552775:1:-0.01);Reticulocyte count(rs7552775:1:-0.02);Reticulocyte fraction of red cells(rs7552775:1:-0.01);White blood cell count(rs7552775:1:-0.02;rs7552775:1:-0.01)	AKR1A1(eqtl:0.1:rs7552775);CCDC163(eqtl:0.9:rs7552775;sqtl:0.4:rs7552775);CCDC17(eqtl:0.5:rs7552775);IPP(eqtl:0.8:rs7552775);LURAP1(eqtl:0.9:rs7552775;sqtl:0.3:rs7552775);MAST2(eqtl:0.4:rs7552775;sqtl:0.2:rs7552775);MKNK1(eqtl:0.4:rs7552775);MOB3C(eqtl:0.6:rs7552775);MUTYH(eqtl:0.5:rs7552775;sqtl:0.4:rs7552775);NASP(eqtl:0.2:rs7552775);NSUN4(eqtl:0.7:rs7552775);PIK3R3(eqtl:0.9:rs7552775);POMGNT1(eqtl:0.8:rs7552775);PRDX1(eqtl:0.5:rs7552775;sqtl:0.2:rs7552775);RAD54L(eqtl:0.2:rs7552775);TESK2(eqtl:0.3:rs7552775);TMEM69(eqtl:0.3:rs7552775)
1q42.13	0	73768366	0.4 0.11 0.32 0.2 0.54	0.0 0.0 0.01 0.05 0.22	289071	289071	73623830	73912901	0.03	0.03	185	227	347	361	1	0	0	0	"Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)(rs12129573:1:NA);Appendicular lean mass(rs12129573:1:-0.01);Depression(rs12129573:1:NA);Major depressive disorder or stress-related disorder(rs12129573:1:NA);Major depressive disorder(rs12129573:1:NA);Schizophrenia vs Tourette's syndrome and other tic disorders (ordinary least squares (OLS))(rs12129573:1:0.02);Schizophrenia vs major depressive disorder (ordinary least squares (OLS))(rs12129573:1:0.01);Schizophrenia(rs12129573:1:NA;rs12129573:1:NA;rs12129573:1:NA;rs10890032:1:NA)"	0
1q42.13	0	179454859	0.41 0.15 0.45 0.37 0.32	0.0 0.01 0.02 0.16 0.52	289071	289071	179310323	179599394	0.03	0.07	0	0	0	0	4	3	0	0	Bioavailable testosterone levels(rs72704417:1:-0.01);Household income (MTAG)(rs6678546:0.63:0.01);Total testosterone levels(rs72704417:1:-0.01;rs72704417:1:-0.02)	ABL2(eqtl:0.1:rs72704417);AXDND1(eqtl:0.9:rs72704417;sqtl:0.7:rs72704417);SOAT1(eqtl:0.9:rs72704417);TDRD5(eqtl:1:rs72704417);TOR3A(eqtl:0.7:rs72704417)
1q42.13	0	189207576	0.35 0.1 0.4 0.46 0.28	0.0 0.0 0.01 0.05 0.42	289071	289071	189063040	189352111	0.03	0.02	0	0	0	0	0	0	0	0	0	0
1q42.13	0	190277483	0.43 0.34 0.31 0.37 0.27	0.0 0.0 0.01 0.13 0.57	289071	289071	190132947	190422018	0.03	0.05	0	0	0	0	1	0	0	0	Adult body size(rs815163:0.99:-0.01);Arm fat mass (left)(rs1899444:1:-0.01);Arm fat mass (right)(rs815163:0.99:-0.01;rs1899444:1:-0.01);Arm fat percentage (left)(rs815163:0.99:-0.12;rs1899444:1:-0.12);Arm fat percentage (right)(rs1899444:1:-0.12);Basal metabolic rate(rs1899444:1:-11.61);Body fat percentage(rs1899444:1:-0.08);Body mass index (bmi)(rs815163:0.99:-0.09;rs1899444:1:-0.09;rs1899444:1:-0.08);Body mass index(rs1412971:0.99:-0.01;rs10920678:1:-0.01;rs10920678:0.99:-0.02;rs10920678:0.97:-0.02;rs10920678:1:-0.01;rs10920678:1:-0.02;rs1899444:1:-0.02;rs3098843:1:-0.02;rs815163:0.99:NA);Hip circumference(rs12744191:0.82:0.16;rs1899444:1:-0.16);Impedance of leg (left)(rs12744191:0.82:-0.55;rs1899444:1:0.52);Impedance of leg (right)(rs1899444:1:0.61);Impedance of whole body(rs12744191:0.82:-0.96;rs1899444:1:0.92);Leg fat mass (left)(rs1899444:1:-0.02);Leg fat mass (right)(rs1899444:1:-0.02);Leg fat-free mass (left)(rs1899444:1:-0.02);Leg fat-free mass (right)(rs1899444:1:-0.02);Leg predicted mass (left)(rs1899444:1:-0.02);Leg predicted mass (right)(rs1899444:1:-0.02);Subjective well-being (MTAG)(rs10920678:1:0.01);Subjective well-being(rs10920678:1:0.01);Trunk fat mass(rs1899444:1:-0.07);Waist circumference(rs1899444:1:-0.18);Weight(rs6428016:0.99:-0.01;rs1899444:1:-0.23;rs1899444:1:-0.23);Whole body fat mass(rs815163:0.99:-0.15;rs1899444:1:-0.14)	0
1q42.13	0	190815816	0.38 0.25 0.42 0.24 0.33	0.0 0.01 0.01 0.1 0.23	289071	289071	190671280	190960351	0.03	0.05	0	0	0	0	1	0	0	0	Adolescent idiopathic scoliosis(rs10920828:0.94:NA);Smoking initiation (ever regular vs never regular) (MTAG)(rs35656245:0.62:0.01);Smoking initiation (ever regular vs never regular)(rs35656245:0.62:0.02)	0
1q42.13	0	196814955	0.4 0.12 0.36 0.4 0.32	0.0 0.01 0.02 0.1 0.33	289071	289071	196670419	196959490	0.03	0.06	0	0	0	0	6	1	0	0	"Age-related macular degeneration (whether dry or wet)(rs572515:0.63:NA);Age-related macular degeneration(rs1061170:0.62:NA);Amino-terminal enhancer of split measurement(rs1329421:0.62:-0.1);Coagulation factor XIII measurement(rs61818922:1:0.12);Complement component C8 gamma chain measurement(rs12029785:0.63:0.09;rs61818922:1:-0.08);Complement component C8 measurement(rs61818922:1:0.25);Complement factor B measurement(rs61818922:1:-0.16);Dry age-related macular degeneration (includes geographic atrophy)(rs572515:0.63:NA);ERO1-like protein beta measurement(rs1329424:0.62:0.08);Early age-related macular degeneration(rs61818922:1:0.13);Electron transfer flavoprotein subunit alpha, mitochondrial measurement(rs61818922:1:0.15);Fibulin-5 measurement(rs61818922:1:0.11);GDP-fucose protein O-fucosyltransferase 1 measurement(rs61818922:1:-0.08);Interleukin-1 receptor antagonist protein measurement(rs1329424:0.62:0.09);Macular degeneration | eye problems/disorders(rs61818922:1:0.23);Monocyte differentiation antigen CD14 measurement(rs12029785:0.63:-0.1;rs61818922:1:0.08);Scavenger receptor class A member 5 measurement(rs1329422:0.62:0.09);Serum levels of protein ANAPC7(rs572515:0.63:0.42);Serum levels of protein C10orf105(rs572515:0.63:0.13);Serum levels of protein CTXN3(rs572515:0.63:0.14);Serum levels of protein EFCAB14(rs570618:0.63:-0.24);Serum levels of protein GSKIP(rs572515:0.63:0.34);Serum levels of protein MAN1B1(rs7529589:0.62:0.38);Serum levels of protein NCF2(rs572515:0.63:0.14);Wet age-related macular degeneration(rs572515:0.63:NA)"	CFH(pqtl:0.2:rs61818922);CFHR3(eqtl:0.9:rs61818922);CFHR5(pqtl:0.6:rs61818922)
1q42.13	0	225248621	0.42 0.04 0.41 0.51 0.37	0.0 0.0 0.0 0.09 0.45	289071	289071	225104085	225393156	0.03	0.03	0	0	0	0	1	1	0	0	0	0
2p23.1-1	1	30775151	0.88 0.91 0.77 0.77 0.78	0.0 0.01 0.02 1.3 2.14	165637	165636	30698249	30863885	0.03	0.03	0	0	0	0	1	0	0	1	Heel bone mineral density T score(rs12467646:0.99:0.01);Heel bone mineral density(rs13405340:0.98:NA)	LBH(eqtl:0.8:rs4144806);LCLAT1(eqtl:1:rs4144806)
2p23.1-1	0	2392679	0.91 0.87 0.88 0.62 0.84	0.01 0.03 0.12 1.33 2.27	165637	165637	2309860	2475497	0.03	0.16	0	0	0	0	2	1	0	0	0	0
2p23.1-1	0	6220389	0.92 0.92 0.78 0.78 0.78	0.01 0.04 0.08 1.03 2.06	165637	165637	6137570	6303207	0.03	0.16	0	0	0	0	0	0	0	0	0	0
2p23.1-1	0	46837075	0.91 0.59 0.84 0.96 0.91	0.0 0.01 0.06 0.58 1.97	165637	165637	46754256	46919893	0.03	0.11	0	0	0	0	5	4	0	0	0	ATP6V1E2(eqtl:0.9:rs57955462);CRIPT(eqtl:0.9:rs57955462);PIGF(eqtl:0.9:rs57955462;sqtl:0.3:rs57955462)
2p23.1-1	0	133505873	0.85 0.79 0.91 0.7 0.89	0.0 0.05 0.09 0.94 2.02	165637	165637	133423054	133588691	0.03	0.11	0	0	0	0	2	0	0	0	0	LYPD1(eqtl:0.4:rs7606532)
2p23.1-1	0	206152106	0.85 0.66 0.92 0.72 0.9	0.02 0.06 0.09 1.1 1.98	165637	165637	206069287	206234924	0.03	0.12	0	0	0	0	1	1	0	0	0	0
2p23.1-1	0	217049473	0.89 0.51 0.83 0.93 0.88	0.0 0.01 0.03 0.93 2.0	165637	165637	216966654	217132291	0.03	0.04	0	0	0	0	4	1	0	0	0	0
2p23.1-1	0	218358998	0.85 0.71 0.77 0.97 0.82	0.01 0.01 0.11 0.51 1.95	165637	165637	218276179	218441816	0.03	0.15	0	0	0	0	1	0	0	0	Breast cancer(rs12473831:1:0.05);FEV1(rs12473831:1:-0.02)	0
2p23.1-1	0	228236106	0.83 0.71 0.9 0.78 0.87	0.03 0.07 0.12 1.0 2.23	165637	165637	228153287	228318924	0.03	0.17	0	0	0	0	5	2	0	0	0	MFF(eqtl:0.8:rs6733389;sqtl:0.1:rs6733389)
2p23.1-1	0	237840437	0.9 0.55 0.88 0.92 0.9	0.01 0.09 0.13 0.77 1.97	165637	165637	237757618	237923255	0.03	0.19	0	0	0	0	0	0	0	0	0	0
4p14	1	36446003	0.51 0.79 0.41 0.48 0.57	0.0 0.01 0.02 0.62 0.9	79618	79617	36434528	36514145	0.02	0.02	0	0	0	0	1	0	0	0	0	ARAP2(eqtl:0.1:rs7658469);DTHD1(eqtl:0.1:rs7437040)
4p14	0	12080007	0.52 0.77 0.58 0.38 0.54	0.01 0.02 0.02 0.5 0.79	79618	79618	12040198	12119816	0.02	0.02	0	0	0	0	0	0	0	0	Photic sneeze reflex(rs9991510:0.76:NA;rs6448862:0.76:NA)	0
4p14	0	31941906	0.53 0.52 0.58 0.57 0.63	0.0 0.01 0.02 0.46 0.93	79618	79618	31902097	31981715	0.02	0.02	0	0	0	0	0	0	0	0	0	0
4p14	0	60453609	0.48 0.55 0.55 0.62 0.55	0.0 0.01 0.03 0.22 0.72	79618	79618	60413800	60493418	0.02	0.02	0	0	0	0	0	0	0	0	0	0
4p14	0	94355622	0.54 0.47 0.52 0.7 0.51	0.0 0.01 0.02 0.37 0.84	79618	79618	94315813	94395431	0.02	0.02	0	0	0	0	1	1	0	0	0	0
4p14	0	101299450	0.5 0.21 0.58 0.92 0.6	0.0 0.01 0.03 0.61 0.79	79618	79618	101259641	101339259	0.02	0.02	0	0	0	0	2	0	0	0	0	DDIT4L(eqtl:0.4:rs12647890);EMCN(sqtl:0.6:rs12647890)
4p14	0	110567758	0.56 0.46 0.69 0.52 0.54	0.0 0.01 0.03 0.28 0.84	79618	79618	110527949	110607567	0.02	0.02	0	0	0	0	1	0	0	0	Risk-taking tendency (4-domain principal component model)(rs5030594:0.62:-0.02)	CASP6(eqtl:0.3:rs12504784);CFI(sqtl:1:rs12504784;pqtl:0.5:rs12504784);MCUB(eqtl:0.9:rs12504784);PLA2G12A(eqtl:0.7:rs12504784;sqtl:1:rs12504784)
4p14	0	113406671	0.47 0.59 0.53 0.65 0.41	0.0 0.01 0.02 0.45 0.75	79618	79618	113366862	113446480	0.02	0.02	0	0	0	0	2	0	0	0	Meat-related diet(rs701760:0.88:NA);Vertex-wise cortical surface area(rs13144474:0.94:-7.51)	LARP7(eqtl:0.5:rs17044746;sqtl:0.5:rs17044746);NEUROG2(eqtl:0.6:rs17044746);ZGRF1(eqtl:0.7:rs17044746;sqtl:0.6:rs17044746)
4p14	0	139075616	0.52 0.55 0.53 0.61 0.58	0.0 0.01 0.06 0.6 1.09	79618	79618	139035807	139115425	0.02	0.02	0	0	0	1	3	0	0	0	Depressive symptoms(rs7674870:0.73:-0.01);Eosinophil counts(rs7674870:0.73:NA;rs13125040:1:-0.01;rs13125040:1:-0.01);Eosinophil percentage of white cells(rs13125040:1:-0.01);Life satisfaction(rs1371325:0.81:0.01);Neurociticism(rs4530683:0.88:0.01);Neuroticism conditioned on Townsend deprivation index (multi-trait conditioning and joint analysis)(rs10519447:0.88:NA);Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)(rs6842049:0.89:NA);Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)(rs2241848:0.79:NA);Neuroticism conditioned on educational attainment (multi-trait conditioning and joint analysis)(rs10519447:0.88:NA);Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)(rs6836734:0.71:NA);Neuroticism conditioned on self-rated math ability (multi-trait conditioning and joint analysis)(rs6836734:0.71:NA);Neuroticism score(rs10032297:0.81:0.05);Neuroticism(rs10032297:0.81:NA;rs1595693:0.6:-5.54;rs1371325:0.81:0.01;rs6842049:0.89:NA);Positive affect(rs1371325:0.81:0.01);Well-being spectrum (multivariate analysis)(rs1371325:0.81:0.01)	SLC7A11(eqtl:0.2:rs13125040)
4p14	0	168690655	0.51 0.25 0.58 0.85 0.54	0.0 0.01 0.02 0.43 0.96	79618	79618	168650846	168730464	0.02	0.02	0	0	0	0	0	0	0	0	0	0
4q13.2	1	70232423	0.85 0.63 0.75 0.89 0.8	0.01 0.01 0.02 0.19 0.51	205232	205231	70080653	70285884	0.03	0.03	0	0	0	0	2	0	0	0	Vitamin D levels(rs7665631:1:-0.03)	UGT2B11(eqtl:1:rs12499641);UGT2B28(eqtl:0.8:rs6811537);UGT2B4(eqtl:0.3:rs12499641);UGT2B7(sqtl:0.1:rs12499641)
4q13.2	0	19216507	0.81 0.89 0.71 0.63 0.85	0.0 0.01 0.02 0.18 0.65	205232	205232	19113891	19319123	0.03	0.03	0	0	0	0	0	0	0	0	Age at first sexual intercourse(rs34412847:0.6:-0.01);Creatinine levels(rs17495401:0.68:-0.02);Gut microbiota presence (genus Enterorhabdus id.820)(rs207281:0.77:-5.51)	0
4q13.2	0	47818103	0.86 0.78 0.81 0.68 0.77	0.01 0.01 0.03 0.17 0.63	205232	205232	47715487	47920719	0.03	0.04	0	0	0	0	4	1	0	0	0	ATP10D(eqtl:0.2:rs17654526);CNGA1(eqtl:0.9:rs17654526;sqtl:0.3:rs17654526);COMMD8(eqtl:0.5:rs17654526);CORIN(eqtl:0.9:rs17654526);NFXL1(eqtl:1:rs17654526);NIPAL1(eqtl:0.7:rs17654526);TXK(eqtl:0.8:rs17654526)
4q13.2	0	69159696	0.83 0.6 0.9 0.96 0.61	0.0 0.01 0.02 0.04 0.42	205232	205232	69057080	69262312	0.03	0.02	0	0	0	0	4	1	0	0	Mean corpuscular haemoglobin(rs13127027:1:-0.03);Mean corpuscular hemoglobin concentration(rs11732554:0.98:-0.02);Mean corpuscular hemoglobin(rs1730872:0.93:NA;rs34223548:0.93:0.02;rs1406696:0.94:0.02;rs13127027:1:-0.02;rs13127027:1:-0.02);Mean corpuscular volume(rs11732554:0.98:-0.02;rs1715086:0.94:0.1;rs1406696:0.94:0.02;rs1406696:0.94:0.02;rs13127027:1:-0.02;rs13127027:1:-0.09;rs13127027:1:-0.02)	UGT2B17(eqtl:0.4:rs13127027)
4q13.2	0	81523085	0.88 0.58 0.72 0.88 0.89	0.0 0.01 0.02 0.06 0.68	205232	205232	81420469	81625701	0.03	0.02	0	0	0	0	1	0	0	0	0	CFAP299(eqtl:0.7:rs35990705;sqtl:0.6:rs35990705)
4q13.2	0	86108324	0.83 0.86 0.74 0.73 0.81	0.0 0.0 0.01 0.31 0.7	205232	205232	86005708	86210940	0.03	0.04	0	0	0	0	0	0	0	0	0	WDFY3(eqtl:0.3:rs75563480)
4q13.2	0	95077769	0.82 0.78 0.85 0.79 0.69	0.0 0.01 0.02 0.12 0.7	205232	205232	94975153	95180385	0.03	0.05	0	0	0	0	2	1	0	0	"Heel bone mineral density (bmd) t-score, automated(rs10013456:0.77:0.03;rs4693372:1:0.03);Heel bone mineral density (bmd)(rs10013456:0.77:0;rs4693372:1:0);Heel bone mineral density T score(rs10029551:0.84:0.03);Heel bone mineral density(rs10013456:0.77:0.03;rs10013456:0.77:NA;rs10013456:0.77:NA;rs10013456:0.77:0.03;rs4693372:1:0.02;rs4693372:1:0.03);Heel broadband ultrasound attenuation (right)(rs1368708339:0.79:0.52);Heel broadband ultrasound attenuation, direct entry(rs28893245:0.78:0.49;rs4693372:1:0.45);Heel quantitative ultrasound index (qui), direct entry(rs10013456:0.77:0.53;rs4693372:1:0.49);Impedance of arm (right)(rs6813484:0.74:0.71);Impedance of whole body(rs9993839:0.67:1.26;rs4693372:1:1.13);Mean platelet volume(rs12108452:0.68:-0.02;rs17377951:0.62:-0.02;rs17377951:0.62:-0.02;rs4693372:1:-0.02;rs4693372:1:-0.02);Serum levels of protein HPGDS(rs6857003:0.84:0.36)"	HPGDS(pqtl:0.8:rs4693372);PDLIM5(sqtl:0.5:rs4693372);SMARCAD1(eqtl:0.8:rs4693372)
4q13.2	0	100511414	0.88 0.71 0.81 0.55 0.89	0.0 0.01 0.02 0.49 0.61	205232	205232	100408798	100614030	0.03	0.05	6	7	37	332	4	3	0	0	Guilty feelings(rs17029165:0.99:NA;rs4699756:1:-0.04);Height(rs10516446:0.6:NA;rs10516446:0.8:NA);Hip circumference adjusted for BMI(rs10516446:0.6:NA)	TRMT10A(eqtl:0.9:rs4699756;sqtl:0.7:rs4699756)
4q13.2	0	104145981	0.83 0.82 0.67 0.83 0.83	0.0 0.01 0.02 0.27 0.5	205232	205232	104043365	104248597	0.03	0.04	248	288	321	522	1	1	0	0	0	BDH2(eqtl:1:rs56186349);CENPE(eqtl:0.6:rs56186349);MANBA(eqtl:0.4:rs56186349;sqtl:0.2:rs56186349;pqtl:0.1:rs56186349);SLC9B2(eqtl:0.5:rs56186349;sqtl:0.5:rs56186349)
4q13.2	0	106270353	0.81 0.41 0.93 0.97 0.85	0.0 0.01 0.02 0.45 0.64	205232	205232	106167737	106372969	0.03	0.05	0	0	0	0	3	1	0	0	"Heel bone mineral density (bmd) (right)(rs111584493:0.84:0);Heel bone mineral density (bmd) t-score, automated (right)(rs111584493:0.84:-0.04);Heel bone mineral density(rs6857688:1:-0.02);Heel quantitative ultrasound index (qui), direct entry (right)(rs111584493:0.84:-0.64);Serum total protein level(rs66517713:0.69:0.03);Sitting height(rs6857688:1:0.09);Standing height(rs6857688:1:0.16)"	PPA2(eqtl:0.8:rs6857688)
5q11.2	1	52954514	0.17 0.3 0.28 0.49 0.18	0.0 0.0 0.01 0.2 0.6	201077	201076	52853385	53054461	0.03	0.03	0	0	0	0	1	1	0	0	Processed meat intake(rs10454812:0.65:-0.02)	FST(eqtl:0.6:rs535277);NDUFS4(eqtl:0.2:rs535277;sqtl:0.2:rs535277)
5q11.2	0	55020976	0.19 0.19 0.18 0.45 0.45	0.01 0.02 0.02 0.14 0.74	201077	201077	54920437	55121514	0.03	0.03	0	0	0	0	2	2	0	0	Height(rs7704138:0.69:-0.03)	DDX4(eqtl:0.3:rs3900067;sqtl:0.3:rs3900067);SLC38A9(eqtl:0.2:rs3900067)
5q11.2	0	81386756	0.2 0.37 0.35 0.22 0.18	0.0 0.0 0.0 0.15 0.6	201077	201077	81286217	81487294	0.03	0.03	0	0	0	0	1	1	0	0	0	ATG10(eqtl:0.3:rs324912)
5q11.2	0	84885845	0.2 0.23 0.2 0.44 0.27	0.0 0.01 0.01 0.11 0.46	201077	201077	84785306	84986383	0.03	0.02	0	0	0	0	0	0	0	0	0	0
5q11.2	0	91556837	0.22 0.4 0.11 0.44 0.29	0.0 0.0 0.01 0.12 0.65	201077	201077	91456298	91657375	0.03	0.04	0	0	0	0	0	0	0	0	Insomnia(rs35539975:0.96:NA)	0
5q11.2	0	109997119	0.2 0.53 0.27 0.24 0.19	0.0 0.01 0.01 0.12 0.63	201077	201077	109896580	110097657	0.03	0.02	0	0	0	0	2	2	0	0	"Allergic rhinitis(rs114699821:1:0);Allergy, hypersensitivity or anaphylaxis(rs114699821:1:0);Asthma | blood clot, dvt, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor(rs114699821:1:0.07);Asthma | non-cancer illness code, self-reported(rs114699821:1:0.07);Asthma(rs114699821:1:0.05;rs114699821:1:0.01);Hayfever, allergic rhinitis or eczema | blood clot, dvt, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor(rs114699821:1:0.07);Hayfever/allergic rhinitis | non-cancer illness code, self-reported(rs114699821:1:0.08);None of the above | blood clot, dvt, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor(rs114699821:1:-0.06);Respiratory or ear-nose-throat disease(rs114699821:1:0.01)"	SLC25A46(eqtl:0.7:rs114699821);TMEM232(eqtl:0.8:rs114699821)
5q11.2	0	114228722	0.18 0.26 0.26 0.27 0.39	0.0 0.01 0.01 0.22 0.64	201077	201077	114128183	114329260	0.03	0.04	0	0	0	0	0	0	0	0	Cardiac arrhytmias(rs12186481:0.72:NA)	0
